id,Longitude,Latitude,UHI Index,S2_B01,S2_B02,S2_B03,S2_B04,S2_B05,S2_B06,S2_B07,S2_B08,S2_B8A,S2_B11,S2_B12,NDVI_S2,NDBI_S2,NDWI_S2,NDVI_LS,LST_LS
4089,-73.91915667,40.81514,1.03004849,1543.0,1120.0,1246.0,1310.0,1977.0,1857.0,1833.0,1544.0,2054.0,2557.0,2445.0,0.08199018920812894,0.2470129236771519,-0.10681003584229391,0.09142822973659818,46.932155060000014
4090,-73.91911333,40.81515167,1.027884775,1543.0,1120.0,1246.0,1310.0,1977.0,1857.0,1833.0,1544.0,2054.0,2557.0,2445.0,0.08199018920812894,0.2470129236771519,-0.10681003584229391,0.09142822973659818,46.932155060000014
4091,-73.91900833,40.81520167,1.02572106,1543.0,919.0,1021.0,1132.0,1507.0,1395.0,1653.0,1260.0,1569.0,2113.0,2236.0,0.05351170568561873,0.2528906018381263,-0.10477860587461639,0.11163073469578623,46.95266318000006
4092,-73.91888667,40.81525333,1.02572106,1543.0,971.0,1104.0,1224.0,1507.0,1395.0,1653.0,1310.0,1569.0,2113.0,2236.0,0.03393843725335438,0.2345895413380076,-0.08533554266777134,0.11163073469578623,46.95266318000006
4093,-73.918825,40.81528333,1.02572106,1607.0,543.0,581.0,615.0,1149.0,1263.0,1245.0,817.0,1233.0,1732.0,1643.0,0.14106145251396648,0.3589642997253825,-0.1688125894134478,0.11163073469578623,46.95266318000006
4094,-73.91875667,40.815315,1.02572106,1607.0,1254.0,1134.0,1322.0,1506.0,1847.0,1810.0,1394.0,1733.0,2520.0,2644.0,0.026509572901325478,0.2876852324987225,-0.10284810126582279,0.11163073469578623,46.95266318000006
4095,-73.91869333,40.81535,1.02572106,1607.0,812.0,924.0,1013.0,1506.0,1847.0,1810.0,860.0,1733.0,2520.0,2644.0,-0.08168713294180459,0.4911242603550296,0.03587443946188341,0.2968912146880127,46.552754840000034
4096,-73.91863167,40.81538167,1.023557345,1607.0,812.0,924.0,1013.0,1506.0,1847.0,1810.0,860.0,1733.0,2520.0,2644.0,-0.08168713294180459,0.4911242603550296,0.03587443946188341,0.2968912146880127,46.552754840000034
4097,-73.91856833,40.81542833,1.023557345,1607.0,1300.0,1396.0,1604.0,1683.0,1577.0,1770.0,1556.0,1648.0,2394.0,2340.0,-0.015189873417721518,0.21215189873417722,-0.05420054200542006,0.10391951319288195,46.62795128000005
4098,-73.9185,40.81547167,1.02572106,1607.0,1246.0,1410.0,1522.0,1683.0,1577.0,1770.0,1542.0,1648.0,2394.0,2340.0,0.006527415143603133,0.21646341463414634,-0.044715447154471545,0.10391951319288195,46.62795128000005
4099,-73.91843667,40.81550333,1.02572106,1747.0,1494.0,1590.0,1886.0,4285.0,3654.0,4064.0,1954.0,3723.0,4455.0,4118.0,0.017708333333333333,0.39023248556717116,-0.10270880361173815,0.10391951319288195,46.62795128000005
4100,-73.91837333,40.81554167,1.023557345,1747.0,1494.0,1590.0,1886.0,4285.0,3654.0,4064.0,1954.0,3723.0,4455.0,4118.0,0.017708333333333333,0.39023248556717116,-0.10270880361173815,0.10391951319288195,46.62795128000005
4101,-73.91832333,40.81557833,1.023557345,1747.0,1952.0,2056.0,2272.0,1984.0,2324.0,2106.0,2342.0,2375.0,2828.0,2656.0,0.01517121803207629,0.09400386847195358,-0.06502955889040472,0.12855396188005438,46.36134572000003
4102,-73.91801167,40.815775,1.036780047,1631.0,1520.0,1614.0,1760.0,1724.0,1782.0,1816.0,1830.0,1719.0,2079.0,1938.0,0.019498607242339833,0.0636991557943208,-0.0627177700348432,0.07686634069420684,46.668967520000024
4103,-73.91796,40.81580833,1.036780047,1631.0,1384.0,1484.0,1644.0,1724.0,1782.0,1816.0,1700.0,1719.0,2079.0,1938.0,0.01674641148325359,0.10029108229690395,-0.0678391959798995,0.07457664682119931,46.77150812000002
4104,-73.91790167,40.81584167,1.032452618,1631.0,1384.0,1484.0,1644.0,1724.0,1782.0,1816.0,1700.0,1719.0,2079.0,1938.0,0.01674641148325359,0.10029108229690395,-0.0678391959798995,0.07457664682119931,46.77150812000002
4105,-73.917775,40.81591333,1.032452618,1631.0,1190.0,1362.0,1478.0,1411.0,1535.0,1613.0,1516.0,1597.0,1834.0,1775.0,0.012692050768203072,0.09492537313432836,-0.05350938151494093,0.07457664682119931,46.77150812000002
4106,-73.91772,40.81594167,1.032452618,1631.0,1172.0,1224.0,1368.0,1411.0,1535.0,1613.0,1450.0,1597.0,1834.0,1775.0,0.029098651525904896,0.11693057247259439,-0.08451757666417352,0.08845600897356902,47.39358776000006
4107,-73.91768,40.815965,1.032452618,1631.0,1172.0,1224.0,1368.0,1411.0,1535.0,1613.0,1450.0,1597.0,1834.0,1775.0,0.029098651525904896,0.11693057247259439,-0.08451757666417352,0.08845600897356902,47.39358776000006
4108,-73.917645,40.815985,1.032452618,1631.0,1172.0,1224.0,1368.0,1411.0,1535.0,1613.0,1450.0,1597.0,1834.0,1775.0,0.029098651525904896,0.11693057247259439,-0.08451757666417352,0.08845600897356902,47.39358776000006
4109,-73.91760667,40.81600833,1.032452618,1631.0,998.0,1116.0,1210.0,1871.0,1568.0,1676.0,1222.0,1567.0,1936.0,1785.0,0.004934210526315789,0.22609246358454718,-0.045337895637296836,0.1077529936604837,47.66019332000002
4110,-73.91752167,40.81605833,1.030288903,1384.0,1200.0,1126.0,1236.0,1373.0,1384.0,1434.0,1368.0,1548.0,1710.0,1547.0,0.05069124423963134,0.1111111111111111,-0.09703287890938252,0.1077529936604837,47.66019332000002
4111,-73.917475,40.816085,1.032452618,1384.0,1200.0,1126.0,1236.0,1373.0,1384.0,1434.0,1368.0,1548.0,1710.0,1547.0,0.05069124423963134,0.1111111111111111,-0.09703287890938252,0.1077529936604837,47.66019332000002
4112,-73.91740333,40.816125,1.032452618,1135.0,1168.0,1216.0,1330.0,1053.0,1197.0,1150.0,1454.0,1259.0,1448.0,1394.0,0.04454022988505747,-0.002067539627842867,-0.08913857677902622,0.1077529936604837,47.66019332000002
4113,-73.91737833,40.81614,1.032452618,1135.0,1168.0,1216.0,1330.0,1053.0,1197.0,1150.0,1454.0,1259.0,1448.0,1394.0,0.04454022988505747,-0.002067539627842867,-0.08913857677902622,0.1077529936604837,47.66019332000002
4114,-73.91735333,40.81615667,1.034616333,1135.0,1168.0,1216.0,1330.0,1053.0,1197.0,1150.0,1454.0,1259.0,1448.0,1394.0,0.04454022988505747,-0.002067539627842867,-0.08913857677902622,0.1077529936604837,47.66019332000002
4115,-73.91732167,40.81617333,1.034616333,1135.0,1168.0,1216.0,1330.0,1053.0,1197.0,1150.0,1454.0,1259.0,1448.0,1394.0,0.04454022988505747,-0.002067539627842867,-0.08913857677902622,0.1077529936604837,47.66019332000002
4116,-73.91722833,40.81622667,1.034616333,1135.0,1108.0,1234.0,1358.0,1806.0,1682.0,1999.0,1478.0,1594.0,2208.0,2078.0,0.04231311706629055,0.19804666304937601,-0.08997050147492626,0.07156271724581588,48.67192724000006
4117,-73.91716833,40.81626167,1.032452618,1135.0,834.0,932.0,1017.0,1431.0,1541.0,1556.0,1012.0,1714.0,1971.0,1682.0,-0.0024642681123706258,0.3214884344619511,-0.0411522633744856,0.07156271724581588,48.67192724000006
4118,-73.9171,40.81629667,1.032452618,1135.0,1800.0,2014.0,2114.0,1431.0,1541.0,1556.0,2122.0,1714.0,1971.0,1682.0,0.0018885741265344666,-0.03689225506963108,-0.02611218568665377,0.07156271724581588,48.67192724000006
4119,-73.91703167,40.81633667,1.032452618,1135.0,965.0,1052.0,1194.0,1431.0,1541.0,1556.0,1298.0,1714.0,1971.0,1682.0,0.04173354735152488,0.20587335576628937,-0.1046808510638298,0.07156271724581588,48.67192724000006
4120,-73.91696333,40.81637667,1.032452618,1135.0,965.0,1052.0,1194.0,1431.0,1541.0,1556.0,1298.0,1714.0,1971.0,1682.0,0.04173354735152488,0.20587335576628937,-0.1046808510638298,0.07156271724581588,48.67192724000006
4121,-73.916895,40.81640667,1.036780047,1135.0,1066.0,1172.0,1260.0,1259.0,1274.0,1242.0,1330.0,1251.0,1598.0,1572.0,0.02702702702702703,0.09153005464480875,-0.06314948041566747,0.09530190358315538,48.94878686000004
4122,-73.916765,40.81649833,1.036780047,1135.0,945.0,1110.0,1172.0,1259.0,1274.0,1242.0,1210.0,1251.0,1598.0,1572.0,0.01595298068849706,0.13817663817663817,-0.04310344827586207,0.09530190358315538,48.94878686000004
4123,-73.91670667,40.81654333,1.034616333,1044.0,1150.0,1188.0,1214.0,1292.0,1347.0,1537.0,1376.0,1440.0,1706.0,1561.0,0.06254826254826255,0.10707332900713822,-0.07332293291731669,0.09530190358315538,48.94878686000004
4124,-73.91665,40.816585,1.034616333,1346.0,1048.0,1158.0,1250.0,1436.0,1502.0,1596.0,1472.0,1645.0,2209.0,2059.0,0.08155767817781043,0.2002173322466721,-0.11939163498098859,0.09530190358315538,48.94878686000004
4125,-73.9166,40.816625,1.036780047,1346.0,1048.0,1158.0,1250.0,1436.0,1502.0,1596.0,1472.0,1645.0,2209.0,2059.0,0.08155767817781043,0.2002173322466721,-0.11939163498098859,0.09530190358315538,48.94878686000004
4126,-73.91649167,40.81672,1.034616333,1346.0,1232.0,1268.0,1388.0,1436.0,1502.0,1596.0,1738.0,1645.0,2209.0,2059.0,0.11196417146513116,0.11933113757284013,-0.15635395874916833,0.07171320577807737,48.46001000000001
4127,-73.91646333,40.81674167,1.034616333,1346.0,1232.0,1268.0,1388.0,1436.0,1502.0,1596.0,1738.0,1645.0,2209.0,2059.0,0.11196417146513116,0.11933113757284013,-0.15635395874916833,0.07171320577807737,48.46001000000001
4128,-73.91644,40.81676167,1.034616333,1346.0,1058.0,1136.0,1252.0,1770.0,1814.0,1783.0,1608.0,1701.0,2131.0,2176.0,0.12447552447552447,0.13987697245252742,-0.17201166180758018,0.07171320577807737,48.46001000000001
4129,-73.91641667,40.81678333,1.030288903,1346.0,1058.0,1136.0,1252.0,1770.0,1814.0,1783.0,1608.0,1701.0,2131.0,2176.0,0.12447552447552447,0.13987697245252742,-0.17201166180758018,0.07171320577807737,48.46001000000001
4130,-73.91639167,40.81680667,1.030288903,1346.0,1058.0,1136.0,1252.0,1770.0,1814.0,1783.0,1608.0,1701.0,2131.0,2176.0,0.12447552447552447,0.13987697245252742,-0.17201166180758018,0.07171320577807737,48.46001000000001
4131,-73.916365,40.81682833,1.030288903,1346.0,1106.0,1168.0,1280.0,1770.0,1814.0,1783.0,1388.0,1701.0,2131.0,2176.0,0.04047976011994003,0.21113952827507815,-0.08607198748043818,0.07171320577807737,48.46001000000001
4132,-73.91634333,40.81685,1.030288903,1346.0,1126.0,1190.0,1236.0,1770.0,1814.0,1783.0,1378.0,1701.0,2131.0,2176.0,0.05432287681713849,0.21459105158164718,-0.07320872274143302,0.07171320577807737,48.46001000000001
4133,-73.91631667,40.816875,1.032452618,1346.0,1126.0,1190.0,1236.0,1770.0,1814.0,1783.0,1378.0,1701.0,2131.0,2176.0,0.05432287681713849,0.21459105158164718,-0.07320872274143302,0.07171320577807737,48.46001000000001
4134,-73.91628333,40.81690833,1.032452618,1346.0,1126.0,1190.0,1236.0,1770.0,1814.0,1783.0,1378.0,1701.0,2131.0,2176.0,0.05432287681713849,0.21459105158164718,-0.07320872274143302,0.07171320577807737,48.46001000000001
4135,-73.916235,40.81694833,1.030288903,1346.0,1558.0,1802.0,1888.0,2117.0,2087.0,2127.0,1930.0,2083.0,2481.0,2476.0,0.011000523834468309,0.12491498526411245,-0.03429796355841372,0.09202555120543997,48.107953940000016
4136,-73.91617667,40.81699333,1.030288903,1346.0,971.0,1328.0,1388.0,1630.0,1484.0,1721.0,1376.0,1724.0,2346.0,2249.0,-0.004341534008683068,0.2606125738850081,-0.01775147928994083,0.08781948717948715,47.57132480000001
4137,-73.916115,40.81704167,1.032452618,1346.0,1178.0,1404.0,1396.0,1630.0,1484.0,1721.0,1504.0,1724.0,2346.0,2249.0,0.037241379310344824,0.2187012987012987,-0.0343878954607978,0.08781948717948715,47.57132480000001
4138,-73.91605833,40.817085,1.032452618,1346.0,1026.0,1060.0,1182.0,1630.0,1484.0,1721.0,1240.0,1724.0,2346.0,2249.0,0.023947151114781174,0.30842163970998326,-0.0782608695652174,0.08781948717948715,47.57132480000001
4139,-73.916005,40.81712167,1.032572824,1316.0,948.0,989.0,1100.0,1280.0,1393.0,1501.0,1210.0,1492.0,2017.0,1918.0,0.047619047619047616,0.2500774713356058,-0.10050022737608004,0.08781948717948715,47.57132480000001
4140,-73.91588,40.81723,1.032572824,1316.0,1374.0,1380.0,1506.0,1280.0,1393.0,1501.0,1750.0,1492.0,2017.0,1918.0,0.07493857493857493,0.07087868330236262,-0.1182108626198083,0.06188786545799198,47.36624360000002
4141,-73.91585167,40.81726667,1.032572824,1316.0,1374.0,1380.0,1506.0,1280.0,1393.0,1501.0,1750.0,1492.0,2017.0,1918.0,0.07493857493857493,0.07087868330236262,-0.1182108626198083,0.06188786545799198,47.36624360000002
4142,-73.91579833,40.81732667,1.030409109,1316.0,959.0,1118.0,1064.0,1696.0,1910.0,2077.0,1844.0,2109.0,2057.0,1870.0,0.26822558459422285,0.05460138426044604,-0.2451046590141796,0.10948893748492179,47.19192457999998
4143,-73.91573,40.81742833,1.039063969,1316.0,796.0,808.0,832.0,1497.0,1552.0,1553.0,1860.0,1585.0,1810.0,1716.0,0.3818722139673105,-0.013623978201634877,-0.39430284857571213,0.10948893748492179,47.19192457999998
4144,-73.91569,40.81748667,1.039063969,1316.0,1010.0,1114.0,1202.0,1384.0,1534.0,1585.0,1786.0,1692.0,1939.0,1794.0,0.19544846050870146,0.041073825503355706,-0.2317241379310345,0.12027321584581309,47.14749032000003
4145,-73.915645,40.81753167,1.032572824,1316.0,1130.0,1082.0,1166.0,1384.0,1534.0,1585.0,1180.0,1692.0,1939.0,1794.0,0.005967604433077579,0.2433472266752164,-0.04332449160035367,0.12027321584581309,47.14749032000003
4146,-73.9156,40.81756833,1.032572824,1316.0,1358.0,1510.0,1582.0,1384.0,1534.0,1585.0,1662.0,1692.0,1939.0,1794.0,0.02466091245376079,0.07692307692307693,-0.04791929382093316,0.12027321584581309,47.14749032000003
4147,-73.915465,40.81765667,1.036900254,1559.0,1398.0,1594.0,1710.0,1532.0,1519.0,1512.0,1946.0,1637.0,2369.0,1915.0,0.06455142231947483,0.09803012746234067,-0.09943502824858758,0.08870831477243066,47.355989539999996
4148,-73.91539833,40.817695,1.036900254,1559.0,1398.0,1594.0,1710.0,1532.0,1519.0,1512.0,1946.0,1637.0,2369.0,1915.0,0.06455142231947483,0.09803012746234067,-0.09943502824858758,0.08870831477243066,47.355989539999996
4149,-73.91529,40.81778,1.032572824,1559.0,1340.0,1430.0,1648.0,1532.0,1519.0,1512.0,1570.0,1637.0,2369.0,1915.0,-0.024238657551274082,0.20284336125920285,-0.04666666666666667,0.10237995971743483,47.39358776000006
4150,-73.91523833,40.81782,1.034736539,1750.0,984.0,1122.0,1212.0,2142.0,2128.0,1857.0,1328.0,2011.0,2787.0,2190.0,0.04566929133858268,0.3545565006075334,-0.08408163265306122,0.10237995971743483,47.39358776000006
4151,-73.915195,40.81785667,1.034736539,1750.0,1882.0,2008.0,2342.0,3019.0,2793.0,2687.0,2710.0,2850.0,3164.0,2536.0,0.0728424386381631,0.07728975144705481,-0.14879186095803307,0.10237995971743483,47.39358776000006
4152,-73.91515167,40.81788833,1.041227684,1750.0,1882.0,2008.0,2342.0,3019.0,2793.0,2687.0,2710.0,2850.0,3164.0,2536.0,0.0728424386381631,0.07728975144705481,-0.14879186095803307,0.10237995971743483,47.39358776000006
4153,-73.91511,40.81792167,1.041227684,1750.0,2834.0,2702.0,2656.0,3019.0,2793.0,2687.0,3526.0,2850.0,3164.0,2536.0,0.14073115496603042,-0.05411061285500748,-0.13230571612074501,0.10237995971743483,47.39358776000006
4154,-73.915055,40.817965,1.036900254,1750.0,2006.0,2352.0,2348.0,3019.0,2793.0,2687.0,2430.0,2850.0,3164.0,2536.0,0.01716199246546672,0.13121201287093315,-0.01631116687578419,0.06681063571332164,48.19682246000002
4155,-73.91500167,40.81801667,1.036900254,1750.0,1326.0,1200.0,1536.0,1432.0,1736.0,1814.0,1676.0,1938.0,2296.0,2278.0,0.043586550435865505,0.15609264853977844,-0.16550764951321278,0.06480252825374841,48.67534526000003
4156,-73.91495333,40.818065,1.034736539,1750.0,1326.0,1200.0,1536.0,1432.0,1736.0,1814.0,1676.0,1938.0,2296.0,2278.0,0.043586550435865505,0.15609264853977844,-0.16550764951321278,0.06480252825374841,48.67534526000003
4157,-73.91486667,40.818125,1.03702046,1750.0,1104.0,1226.0,1224.0,1432.0,1736.0,1814.0,1332.0,1938.0,2296.0,2278.0,0.04225352112676056,0.2657111356119074,-0.04143862392494136,0.06480252825374841,48.67534526000003
4158,-73.91464667,40.81832,1.04567532,1616.0,876.0,941.0,1030.0,1355.0,1411.0,1530.0,1350.0,1650.0,1783.0,1467.0,0.13445378151260504,0.13820619214810087,-0.17852466171977302,0.1569604840090562,49.10601578000001
4159,-73.91459667,40.81836333,1.04567532,1616.0,1250.0,1336.0,1432.0,1453.0,1606.0,1633.0,1488.0,1612.0,1904.0,1685.0,0.019178082191780823,0.12264150943396226,-0.053824362606232294,0.1569604840090562,49.10601578000001
4160,-73.91447167,40.81844833,1.026201886,1356.0,1476.0,1482.0,1642.0,1710.0,1478.0,1626.0,1616.0,1611.0,1923.0,1723.0,-0.00798035604665439,0.08674766883300368,-0.04325371207230471,0.1569604840090562,49.10601578000001
4161,-73.91443167,40.81848333,1.026201886,1356.0,1476.0,1676.0,1928.0,1710.0,1478.0,1626.0,2024.0,1611.0,1923.0,1723.0,0.024291497975708502,-0.025589054978464656,-0.09405405405405405,0.1569604840090562,49.10601578000001
4162,-73.91439167,40.81852333,1.024038171,1356.0,1476.0,1676.0,1928.0,1710.0,1478.0,1626.0,2024.0,1611.0,1923.0,1723.0,0.024291497975708502,-0.025589054978464656,-0.09405405405405405,0.1569604840090562,49.10601578000001
4163,-73.91435,40.81856167,1.024038171,1356.0,1434.0,1480.0,1622.0,1997.0,2044.0,2038.0,1910.0,2175.0,2415.0,2319.0,0.08154020385050963,0.11676300578034682,-0.12684365781710916,0.08853286236911818,49.08892567999999
4164,-73.91431167,40.81859667,1.021874456,1356.0,1434.0,1480.0,1622.0,1997.0,2044.0,2038.0,1910.0,2175.0,2415.0,2319.0,0.08154020385050963,0.11676300578034682,-0.12684365781710916,0.08853286236911818,49.08892567999999
4165,-73.91427833,40.81862667,1.021874456,1356.0,1005.0,1230.0,1146.0,1497.0,1850.0,1780.0,1366.0,1779.0,2119.0,2120.0,0.0875796178343949,0.21606886657101865,-0.05238828967642527,0.08853286236911818,49.08892567999999
4166,-73.91425167,40.81865833,1.019710741,1356.0,1082.0,1284.0,1364.0,1497.0,1850.0,1780.0,1574.0,1779.0,2119.0,2120.0,0.07147719537100068,0.14757649607365286,-0.10146955913226033,0.08853286236911818,49.08892567999999
4167,-73.914215,40.818695,1.019710741,1356.0,1082.0,1284.0,1364.0,1497.0,1850.0,1780.0,1574.0,1779.0,2119.0,2120.0,0.07147719537100068,0.14757649607365286,-0.10146955913226033,0.08853286236911818,49.08892567999999
4168,-73.91416667,40.818745,1.019710741,1668.0,1238.0,1326.0,1416.0,1918.0,2011.0,1925.0,1400.0,1914.0,2469.0,2246.0,-0.005681818181818182,0.276298785215818,-0.02714600146735143,0.08853286236911818,49.08892567999999
4169,-73.914115,40.81880333,1.019710741,1668.0,1238.0,1326.0,1416.0,1918.0,2011.0,1925.0,1400.0,1914.0,2469.0,2246.0,-0.005681818181818182,0.276298785215818,-0.02714600146735143,0.08853286236911818,49.08892567999999
4170,-73.91399667,40.81892667,1.015383311,1668.0,1470.0,1432.0,1802.0,1899.0,2008.0,1898.0,1908.0,2029.0,2696.0,2419.0,0.02857142857142857,0.17115551694178974,-0.14251497005988023,0.04474033480327099,47.92338086000001
4171,-73.913935,40.81899167,1.015383311,1668.0,1312.0,1434.0,1418.0,1899.0,2008.0,1898.0,1622.0,2029.0,2696.0,2419.0,0.06710526315789474,0.24872626215840668,-0.061518324607329845,0.04474033480327099,47.92338086000001
4172,-73.91387667,40.819055,1.013219597,1668.0,1312.0,1434.0,1418.0,1899.0,2008.0,1898.0,1622.0,2029.0,2696.0,2419.0,0.06710526315789474,0.24872626215840668,-0.061518324607329845,0.04474033480327099,47.92338086000001
4173,-73.91382,40.81912,1.013219597,2519.0,1088.0,1150.0,1432.0,2552.0,2826.0,2947.0,1692.0,3075.0,3207.0,2654.0,0.08322663252240717,0.30924678505817516,-0.19071076706544687,0.057587890851019466,47.598668960000055
4174,-73.91376667,40.81918333,1.008892167,2519.0,1850.0,1804.0,2364.0,2552.0,2826.0,2947.0,2324.0,3075.0,3207.0,2654.0,-0.008532423208191127,0.15964563370095824,-0.12596899224806202,0.057587890851019466,47.598668960000055
4175,-73.91366167,40.81930667,1.013219597,2331.0,1448.0,1772.0,1764.0,2218.0,2915.0,2749.0,1760.0,3158.0,2835.0,2288.0,-0.0011350737797956867,0.23394994559303592,0.0033975084937712344,0.08007134405848791,47.53372658000001
4176,-73.91359833,40.819375,1.013219597,2331.0,1432.0,1586.0,1700.0,2218.0,2915.0,2749.0,1864.0,3158.0,2835.0,2288.0,0.04601571268237935,0.20663971057671845,-0.08057971014492754,0.08682033761819882,47.28421112000001
4177,-73.91346167,40.81952833,1.015383311,2331.0,1404.0,1620.0,1716.0,2059.0,2231.0,2089.0,1944.0,1698.0,2661.0,2247.0,0.06229508196721312,0.15570032573289902,-0.09090909090909091,0.08682033761819882,47.28421112000001
4178,-73.91333167,40.81968667,1.019710741,2331.0,1202.0,1250.0,1260.0,1726.0,1916.0,1983.0,1518.0,1913.0,2461.0,2095.0,0.09287257019438445,0.23699421965317918,-0.0968208092485549,0.08403592958254127,47.13723626000001
4179,-73.91327,40.81976667,1.019710741,2331.0,1188.0,1214.0,1388.0,2487.0,2651.0,2964.0,1524.0,2861.0,3178.0,2567.0,0.046703296703296704,0.35176520629519353,-0.11322132943754565,0.07722852262496879,46.97317129999999
4180,-73.91320833,40.81984667,1.019710741,1353.0,1472.0,1544.0,1530.0,1867.0,1815.0,2092.0,1700.0,2061.0,2311.0,1998.0,0.05263157894736842,0.15233108950386437,-0.04808877928483354,0.07722852262496879,46.97317129999999
4181,-73.91314833,40.81992833,1.021874456,1353.0,1308.0,1376.0,1466.0,1867.0,1815.0,2092.0,1660.0,2061.0,2311.0,1998.0,0.062060140754958415,0.16393855452027198,-0.09354413702239789,0.0833357937065621,46.467304340000055
4182,-73.91308667,40.82001,1.021874456,1353.0,1434.0,1556.0,1704.0,1857.0,1889.0,1931.0,2020.0,2036.0,2106.0,1854.0,0.08485499462943072,0.02084343189529811,-0.1297539149888143,0.0833357937065621,46.467304340000055
4183,-73.91303333,40.82009,1.026322092,1563.0,1200.0,1238.0,1362.0,1684.0,1693.0,1796.0,1514.0,1649.0,2175.0,1891.0,0.05285118219749652,0.17918134995933857,-0.1002906976744186,0.0833357937065621,46.467304340000055
